[2022-11-11 14:44:44,184][run.py][line:98][INFO] start training on GPU 0!
[2022-11-11 14:44:44,186][run.py][line:99][INFO] Namespace(no_cuda=False, dataset_name='IEMOCAP', max_grad_norm=5.0, lr=0.0001, dropout=0.1, batch_size=8, epochs=40, window_size=15, tensorboard=False, cuda=True)
[2022-11-11 14:47:24,979][run.py][line:166][INFO] Epoch: 34, train_loss: 1.56, train_acc: 64.0, train_fscore: 63.89, valid_loss: 2.1103, valid_acc: 60.1, valid_fscore: 56.7, test_loss: 2.255, test_acc: 62.39, test_fscore: 59.08, time: 4.7 sec
[2022-11-11 14:47:29,902][run.py][line:166][INFO] Epoch: 35, train_loss: 1.1211, train_acc: 75.37, train_fscore: 75.25, valid_loss: 2.8135, valid_acc: 58.88, valid_fscore: 57.01, test_loss: 3.6404, test_acc: 56.29, test_fscore: 52.8, time: 4.92 sec
[2022-11-11 14:47:35,091][run.py][line:166][INFO] Epoch: 36, train_loss: 2.0455, train_acc: 65.8, train_fscore: 66.08, valid_loss: 4.1696, valid_acc: 48.57, valid_fscore: 40.35, test_loss: 3.4464, test_acc: 55.67, test_fscore: 51.12, time: 5.19 sec
[2022-11-11 14:47:40,124][run.py][line:166][INFO] Epoch: 37, train_loss: 1.8347, train_acc: 69.57, train_fscore: 69.64, valid_loss: 5.6051, valid_acc: 41.63, valid_fscore: 38.14, test_loss: 4.8674, test_acc: 47.72, test_fscore: 42.91, time: 5.03 sec
[2022-11-11 14:47:44,924][run.py][line:166][INFO] Epoch: 38, train_loss: 1.8847, train_acc: 73.04, train_fscore: 72.9, valid_loss: 4.7119, valid_acc: 55.82, valid_fscore: 50.95, test_loss: 3.5076, test_acc: 61.53, test_fscore: 58.88, time: 4.8 sec
[2022-11-11 14:47:49,752][run.py][line:166][INFO] Epoch: 39, train_loss: 1.7754, train_acc: 73.78, train_fscore: 73.95, valid_loss: 3.0589, valid_acc: 60.92, valid_fscore: 58.7, test_loss: 2.7796, test_acc: 64.73, test_fscore: 62.93, time: 4.83 sec
[2022-11-11 14:47:54,400][run.py][line:166][INFO] Epoch: 40, train_loss: 1.5968, train_acc: 70.57, train_fscore: 70.49, valid_loss: 2.5161, valid_acc: 58.98, valid_fscore: 59.88, test_loss: 2.6862, test_acc: 59.37, test_fscore: 59.15, time: 4.65 sec
[2022-11-11 14:47:54,400][run.py][line:179][INFO] finish training!
[2022-11-11 14:47:54,400][run.py][line:195][INFO] Best F-Score based on validation:63.79
[2022-11-11 14:47:54,400][run.py][line:196][INFO] Best F-Score based on test:63.79
