[2022-11-11 15:51:18,711][run.py][line:98][INFO] start training on GPU 0!
[2022-11-11 15:51:18,711][run.py][line:99][INFO] Namespace(no_cuda=False, dataset_name='MELD', max_grad_norm=5.0, lr=5e-05, dropout=0.1, batch_size=16, epochs=40, window_size=5, tensorboard=False, cuda=False)
[2022-11-11 16:03:37,160][run.py][line:166][INFO] Epoch: 20, train_loss: 0.2191, train_acc: 95.96, train_fscore: 95.95, valid_loss: 3.2589, valid_acc: 62.94, valid_fscore: 62.21, test_loss: 3.6439, test_acc: 63.07, test_fscore: 62.59, time: 34.41 sec
[2022-11-11 16:04:11,913][run.py][line:166][INFO] Epoch: 21, train_loss: 0.1827, train_acc: 96.32, train_fscore: 96.32, valid_loss: 3.8901, valid_acc: 60.87, valid_fscore: 60.6, test_loss: 3.8124, test_acc: 61.88, test_fscore: 61.74, time: 34.75 sec
[2022-11-11 16:04:46,741][run.py][line:166][INFO] Epoch: 22, train_loss: 0.2361, train_acc: 95.99, train_fscore: 95.98, valid_loss: 5.3541, valid_acc: 61.5, valid_fscore: 61.07, test_loss: 5.3675, test_acc: 62.07, test_fscore: 62.03, time: 34.83 sec
[2022-11-11 16:05:22,446][run.py][line:166][INFO] Epoch: 23, train_loss: 0.2681, train_acc: 95.09, train_fscore: 95.11, valid_loss: 6.1761, valid_acc: 62.31, valid_fscore: 61.41, test_loss: 5.1059, test_acc: 61.99, test_fscore: 61.19, time: 35.7 sec
[2022-11-11 16:06:02,253][run.py][line:166][INFO] Epoch: 24, train_loss: 0.1622, train_acc: 96.73, train_fscore: 96.72, valid_loss: 4.9679, valid_acc: 61.59, valid_fscore: 61.27, test_loss: 4.514, test_acc: 61.92, test_fscore: 61.94, time: 39.81 sec
[2022-11-11 16:06:37,986][run.py][line:166][INFO] Epoch: 25, train_loss: 0.1427, train_acc: 97.15, train_fscore: 97.15, valid_loss: 4.3316, valid_acc: 62.31, valid_fscore: 61.51, test_loss: 4.7546, test_acc: 63.52, test_fscore: 62.66, time: 35.73 sec
[2022-11-11 16:07:12,575][run.py][line:166][INFO] Epoch: 26, train_loss: 0.1481, train_acc: 97.02, train_fscore: 97.02, valid_loss: 3.5435, valid_acc: 61.77, valid_fscore: 61.41, test_loss: 3.7576, test_acc: 62.03, test_fscore: 61.91, time: 34.59 sec
[2022-11-11 16:07:48,809][run.py][line:166][INFO] Epoch: 27, train_loss: 0.138, train_acc: 97.51, train_fscore: 97.5, valid_loss: 5.1932, valid_acc: 61.95, valid_fscore: 61.32, test_loss: 4.9441, test_acc: 62.53, test_fscore: 62.04, time: 36.23 sec
[2022-11-11 16:08:30,515][run.py][line:166][INFO] Epoch: 28, train_loss: 0.1377, train_acc: 96.95, train_fscore: 96.94, valid_loss: 4.062, valid_acc: 62.31, valid_fscore: 61.77, test_loss: 4.0372, test_acc: 63.03, test_fscore: 62.59, time: 41.71 sec
[2022-11-11 16:09:11,211][run.py][line:166][INFO] Epoch: 29, train_loss: 0.1446, train_acc: 97.18, train_fscore: 97.18, valid_loss: 8.1077, valid_acc: 62.58, valid_fscore: 61.8, test_loss: 7.5698, test_acc: 61.92, test_fscore: 61.54, time: 40.69 sec
[2022-11-11 16:09:47,504][run.py][line:166][INFO] Epoch: 30, train_loss: 0.1597, train_acc: 97.12, train_fscore: 97.11, valid_loss: 6.9434, valid_acc: 62.76, valid_fscore: 61.56, test_loss: 6.0834, test_acc: 63.18, test_fscore: 62.29, time: 36.29 sec
[2022-11-11 16:10:24,544][run.py][line:166][INFO] Epoch: 31, train_loss: 0.1536, train_acc: 97.17, train_fscore: 97.16, valid_loss: 6.4768, valid_acc: 61.32, valid_fscore: 60.9, test_loss: 6.7884, test_acc: 60.73, test_fscore: 60.21, time: 37.04 sec
[2022-11-11 16:11:03,948][run.py][line:166][INFO] Epoch: 32, train_loss: 0.1672, train_acc: 96.55, train_fscore: 96.56, valid_loss: 4.8603, valid_acc: 60.5, valid_fscore: 58.87, test_loss: 4.8987, test_acc: 61.84, test_fscore: 60.53, time: 39.4 sec
[2022-11-11 16:11:43,552][run.py][line:166][INFO] Epoch: 33, train_loss: 0.177, train_acc: 96.81, train_fscore: 96.81, valid_loss: 7.6131, valid_acc: 60.23, valid_fscore: 59.99, test_loss: 7.9366, test_acc: 60.92, test_fscore: 60.77, time: 39.6 sec
[2022-11-11 16:12:20,989][run.py][line:166][INFO] Epoch: 34, train_loss: 0.117, train_acc: 97.64, train_fscore: 97.64, valid_loss: 6.3115, valid_acc: 62.58, valid_fscore: 61.75, test_loss: 6.8862, test_acc: 61.72, test_fscore: 61.13, time: 37.44 sec
[2022-11-11 16:12:58,843][run.py][line:166][INFO] Epoch: 35, train_loss: 0.124, train_acc: 97.64, train_fscore: 97.64, valid_loss: 6.7068, valid_acc: 62.31, valid_fscore: 61.66, test_loss: 6.4537, test_acc: 62.22, test_fscore: 61.91, time: 37.85 sec
[2022-11-11 16:13:36,165][run.py][line:166][INFO] Epoch: 36, train_loss: 0.1173, train_acc: 97.76, train_fscore: 97.76, valid_loss: 6.6286, valid_acc: 61.23, valid_fscore: 61.06, test_loss: 7.2833, test_acc: 61.61, test_fscore: 61.83, time: 37.32 sec
[2022-11-11 16:14:12,685][run.py][line:166][INFO] Epoch: 37, train_loss: 0.1423, train_acc: 97.48, train_fscore: 97.48, valid_loss: 5.7443, valid_acc: 61.41, valid_fscore: 59.54, test_loss: 5.7527, test_acc: 61.76, test_fscore: 60.44, time: 36.52 sec
[2022-11-11 16:14:49,978][run.py][line:166][INFO] Epoch: 38, train_loss: 0.0732, train_acc: 98.36, train_fscore: 98.36, valid_loss: 6.5639, valid_acc: 61.77, valid_fscore: 61.04, test_loss: 7.2947, test_acc: 61.99, test_fscore: 61.67, time: 37.29 sec
[2022-11-11 16:15:26,456][run.py][line:166][INFO] Epoch: 39, train_loss: 0.0893, train_acc: 98.26, train_fscore: 98.26, valid_loss: 6.6877, valid_acc: 62.76, valid_fscore: 61.58, test_loss: 6.7595, test_acc: 62.61, test_fscore: 61.84, time: 36.48 sec
